conversion_id,click_id,affiliate_id,merchant_id,campaign_id,customer_id,product_id,session_id,converted_at,order_id,quantity,order_value,commission_rate,commission_earned,order_status,return_status
CONV_SYN_00000212,CLK_SYN_00005445,AFF015,MER0031,CAMP0017,CUST000165,B08BCD234,SES00016502,2024-01-27 08:27:16,ORD_SYN_00000212,1,497.99,0.02,9.96,Cancelled,Not Returned
CONV_SYN_00000165,CLK_SYN_00007746,AFF018,MER0094,CAMP0012,CUST003473,B09GHI456,SES00347302,2024-01-27 11:07:42,ORD_SYN_00000165,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00001973,CLK_SYN_00009228,AFF003,MER0018,CAMP0013,CUST003604,B07HGJKL12,SES00360401,2024-01-28 05:17:54,ORD_SYN_00001973,1,249.0,0.02,4.98,Delivered,Not Returned
CONV_SYN_00000693,CLK_SYN_00008594,AFF012,MER0087,CAMP0031,CUST002644,B08C1W5N87,SES00264402,2024-01-28 15:27:43,ORD_SYN_00000693,1,79.95,0.03,2.4,Delivered,Returned
CONV_SYN_00001811,CLK_SYN_00003602,AFF005,MER0095,CAMP0050,CUST003516,B07TUVW901,SES00351603,2024-01-28 15:37:23,ORD_SYN_00001811,2,299.9,0.025,7.5,Cancelled,Not Returned
CONV_SYN_00001495,CLK_SYN_00007759,AFF017,MER0074,CAMP0023,CUST001704,B07MNO789,SES00170402,2024-01-28 16:32:36,ORD_SYN_00001495,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000489,CLK_SYN_00008627,AFF002,MER0021,CAMP0046,CUST004466,B09GHI456,SES00446602,2024-01-28 19:37:20,ORD_SYN_00000489,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000180,CLK_SYN_00000922,AFF006,MER0018,CAMP0040,CUST002073,B09YZA567,SES00207301,2024-01-28 22:29:24,ORD_SYN_00000180,2,99.98,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000523,CLK_SYN_00001499,AFF019,MER0006,CAMP0028,CUST002482,B08STU345,SES00248202,2024-01-28 23:10:27,ORD_SYN_00000523,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000312,CLK_SYN_00002904,AFF020,MER0052,CAMP0001,CUST002200,B07MNO789,SES00220002,2024-01-29 08:06:31,ORD_SYN_00000312,1,199.95,0.03,6.0,Delivered,Returned
CONV_SYN_00000515,CLK_SYN_00000922,AFF006,MER0018,CAMP0040,CUST002073,B09YZA567,SES00207301,2024-01-29 09:05:24,ORD_SYN_00000515,1,49.99,0.03,1.5,Cancelled,Not Returned
CONV_SYN_00001383,CLK_SYN_00001327,AFF015,MER0090,CAMP0003,CUST004980,B07VWX567,SES00498001,2024-01-29 20:04:09,ORD_SYN_00001383,2,198.0,0.025,4.95,Delivered,Not Returned
CONV_SYN_00000753,CLK_SYN_00004870,AFF013,MER0060,CAMP0011,CUST004742,B07PQR345,SES00474202,2024-01-30 03:12:00,ORD_SYN_00000753,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000512,CLK_SYN_00008627,AFF002,MER0021,CAMP0046,CUST004466,B09GHI456,SES00446602,2024-01-30 05:26:32,ORD_SYN_00000512,2,199.98,0.03,6.0,Delivered,Returned
CONV_SYN_00000703,CLK_SYN_00000860,AFF017,MER0064,CAMP0002,CUST003077,B08ABC567,SES00307701,2024-01-30 18:10:35,ORD_SYN_00000703,2,119.98,0.03,3.6,Delivered,Not Returned
CONV_SYN_00001088,CLK_SYN_00006960,AFF006,MER0003,CAMP0034,CUST001495,B09YZA567,SES00149501,2024-01-30 19:04:24,ORD_SYN_00001088,1,49.99,0.03,1.5,Delivered,Not Returned
CONV_SYN_00001955,CLK_SYN_00005647,AFF009,MER0041,CAMP0042,CUST003669,B09PQR012,SES00366901,2024-01-30 20:21:37,ORD_SYN_00001955,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000482,CLK_SYN_00006829,AFF010,MER0052,CAMP0035,CUST002350,B08EFG456,SES00235001,2024-01-31 13:58:29,ORD_SYN_00000482,1,39.95,0.04,1.6,Delivered,Not Returned
CONV_SYN_00000994,CLK_SYN_00003113,AFF018,MER0038,CAMP0020,CUST002185,B09PQR012,SES00218502,2024-01-31 18:03:12,ORD_SYN_00000994,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00001148,CLK_SYN_00008827,AFF007,MER0015,CAMP0024,CUST003146,B08EFG456,SES00314601,2024-01-31 19:35:28,ORD_SYN_00001148,1,39.95,0.04,1.6,Delivered,Not Returned
CONV_SYN_00000990,CLK_SYN_00003799,AFF001,MER0082,CAMP0034,CUST002442,B07HGJKL12,SES00244201,2024-02-01 01:41:00,ORD_SYN_00000990,1,249.0,0.02,4.98,Delivered,Not Returned
CONV_SYN_00001127,CLK_SYN_00003202,AFF006,MER0078,CAMP0046,CUST004859,B08ABC123,SES00485902,2024-02-01 02:13:20,ORD_SYN_00001127,2,4990.0,0.015,74.85,Cancelled,Not Returned
CONV_SYN_00000012,CLK_SYN_00005647,AFF009,MER0041,CAMP0042,CUST003669,B09PQR012,SES00366901,2024-02-01 02:52:49,ORD_SYN_00000012,3,1197.0,0.02,23.94,Delivered,Returned
CONV_SYN_00000052,CLK_SYN_00007486,AFF013,MER0017,CAMP0031,CUST001252,B08STU234,SES00125203,2024-02-01 08:12:58,ORD_SYN_00000052,2,256.0,0.03,7.68,Delivered,Returned
CONV_SYN_00000397,CLK_SYN_00008437,AFF017,MER0091,CAMP0017,CUST002713,B08JKL789,SES00271301,2024-02-01 09:44:05,ORD_SYN_00000397,2,51.98,0.04,2.08,Delivered,Not Returned
CONV_SYN_00000338,CLK_SYN_00004437,AFF011,MER0084,CAMP0025,CUST003674,B07DEF123,SES00367402,2024-02-01 11:50:09,ORD_SYN_00000338,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00001535,CLK_SYN_00007719,AFF010,MER0022,CAMP0041,CUST002641,B08ABC890,SES00264102,2024-02-01 12:03:38,ORD_SYN_00001535,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00001586,CLK_SYN_00002796,AFF018,MER0004,CAMP0001,CUST000891,B09JKL789,SES00089101,2024-02-01 13:55:26,ORD_SYN_00001586,1,699.95,0.025,17.5,Delivered,Not Returned
CONV_SYN_00001106,CLK_SYN_00005578,AFF006,MER0057,CAMP0050,CUST004093,B08C1W5N87,SES00409302,2024-02-01 17:44:20,ORD_SYN_00001106,1,79.95,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001002,CLK_SYN_00004811,AFF011,MER0058,CAMP0031,CUST003953,B07GHI456,SES00395303,2024-02-01 18:30:09,ORD_SYN_00001002,1,149.99,0.035,5.25,Delivered,Not Returned
CONV_SYN_00000873,CLK_SYN_00002096,AFF013,MER0089,CAMP0015,CUST004043,B09MNOP345,SES00404301,2024-02-01 19:38:24,ORD_SYN_00000873,1,79.99,0.03,2.4,Delivered,Returned
CONV_SYN_00001362,CLK_SYN_00009639,AFF009,MER0001,CAMP0047,CUST000955,B09HIJ012,SES00095503,2024-02-01 19:41:13,ORD_SYN_00001362,1,139.99,0.04,5.6,Cancelled,Not Returned
CONV_SYN_00000601,CLK_SYN_00004312,AFF004,MER0018,CAMP0009,CUST002149,B07DEF456,SES00214902,2024-02-02 00:54:14,ORD_SYN_00000601,1,299.0,0.025,7.48,Cancelled,Not Returned
CONV_SYN_00001375,CLK_SYN_00006726,AFF007,MER0021,CAMP0021,CUST004015,B07TUVW901,SES00401502,2024-02-02 10:34:59,ORD_SYN_00001375,1,149.95,0.025,3.75,Delivered,Not Returned
CONV_SYN_00000128,CLK_SYN_00006731,AFF011,MER0024,CAMP0003,CUST001066,B09YZA567,SES00106603,2024-02-02 11:56:32,ORD_SYN_00000128,1,49.99,0.03,1.5,Delivered,Not Returned
CONV_SYN_00000077,CLK_SYN_00003516,AFF014,MER0084,CAMP0036,CUST004080,B08JKL345,SES00408001,2024-02-02 15:17:39,ORD_SYN_00000077,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00001395,CLK_SYN_00002840,AFF002,MER0015,CAMP0014,CUST003017,B09DEF123,SES00301703,2024-02-02 22:07:04,ORD_SYN_00001395,1,1199.0,0.015,17.98,Delivered,Returned
CONV_SYN_00000845,CLK_SYN_00004103,AFF004,MER0049,CAMP0034,CUST001587,B08JKL789,SES00158702,2024-02-03 10:57:42,ORD_SYN_00000845,1,25.99,0.04,1.04,Cancelled,Not Returned
CONV_SYN_00000453,CLK_SYN_00005914,AFF020,MER0060,CAMP0005,CUST003543,B07VWX567,SES00354301,2024-02-03 11:15:34,ORD_SYN_00000453,1,99.0,0.025,2.48,Delivered,Not Returned
CONV_SYN_00000364,CLK_SYN_00000836,AFF019,MER0099,CAMP0026,CUST004380,B08QRST678,SES00438002,2024-02-03 12:16:17,ORD_SYN_00000364,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00000182,CLK_SYN_00008853,AFF012,MER0035,CAMP0002,CUST002848,B07DEF456,SES00284803,2024-02-03 14:51:03,ORD_SYN_00000182,1,299.0,0.025,7.48,Delivered,Returned
CONV_SYN_00001634,CLK_SYN_00004280,AFF010,MER0023,CAMP0044,CUST003268,B07MNO789,SES00326801,2024-02-03 16:57:06,ORD_SYN_00001634,1,199.95,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00000002,CLK_SYN_00008926,AFF002,MER0100,CAMP0022,CUST004275,B07VWX901,SES00427503,2024-02-03 20:27:01,ORD_SYN_00000002,1,99.99,0.025,2.5,Delivered,Returned
CONV_SYN_00001783,CLK_SYN_00004081,AFF012,MER0007,CAMP0036,CUST004026,B09GHI456,SES00402601,2024-02-03 20:35:12,ORD_SYN_00001783,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000648,CLK_SYN_00006851,AFF007,MER0060,CAMP0003,CUST003920,B07TUVW901,SES00392002,2024-02-03 22:13:55,ORD_SYN_00000648,2,299.9,0.025,7.5,Delivered,Not Returned
CONV_SYN_00001317,CLK_SYN_00009424,AFF006,MER0031,CAMP0007,CUST004704,B08N5WRWNW,SES00470401,2024-02-04 06:03:26,ORD_SYN_00001317,1,49.99,0.04,2.0,Cancelled,Not Returned
CONV_SYN_00001338,CLK_SYN_00009424,AFF006,MER0031,CAMP0007,CUST004704,B08N5WRWNW,SES00470401,2024-02-04 21:23:14,ORD_SYN_00001338,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00000602,CLK_SYN_00008472,AFF020,MER0013,CAMP0029,CUST001358,B07BCD890,SES00135803,2024-02-04 23:15:23,ORD_SYN_00000602,1,799.99,0.02,16.0,Cancelled,Not Returned
CONV_SYN_00000383,CLK_SYN_00004103,AFF004,MER0049,CAMP0034,CUST001587,B08JKL789,SES00158702,2024-02-05 04:33:42,ORD_SYN_00000383,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000965,CLK_SYN_00007080,AFF010,MER0052,CAMP0047,CUST001685,B08ABC890,SES00168503,2024-02-05 05:32:49,ORD_SYN_00000965,2,499.98,0.025,12.5,Cancelled,Not Returned
CONV_SYN_00000553,CLK_SYN_00000254,AFF018,MER0032,CAMP0004,CUST004075,B07VWX567,SES00407501,2024-02-05 07:26:18,ORD_SYN_00000553,1,99.0,0.025,2.48,Delivered,Not Returned
CONV_SYN_00000969,CLK_SYN_00002731,AFF003,MER0037,CAMP0024,CUST001254,B08ABC567,SES00125403,2024-02-05 09:06:01,ORD_SYN_00000969,1,59.99,0.03,1.8,Delivered,Returned
CONV_SYN_00001669,CLK_SYN_00000743,AFF018,MER0004,CAMP0015,CUST001655,B07DEF456,SES00165502,2024-02-05 10:10:31,ORD_SYN_00001669,1,299.0,0.025,7.48,Delivered,Not Returned
CONV_SYN_00001637,CLK_SYN_00005070,AFF011,MER0052,CAMP0017,CUST002358,B08ABC123,SES00235801,2024-02-05 15:36:26,ORD_SYN_00001637,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00001604,CLK_SYN_00005660,AFF001,MER0042,CAMP0046,CUST003024,B08YZA567,SES00302402,2024-02-05 19:47:52,ORD_SYN_00001604,2,179.98,0.03,5.4,Cancelled,Not Returned
CONV_SYN_00000805,CLK_SYN_00007379,AFF016,MER0052,CAMP0002,CUST002694,B08STU345,SES00269401,2024-02-05 22:42:45,ORD_SYN_00000805,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00001675,CLK_SYN_00002397,AFF015,MER0048,CAMP0019,CUST001443,B08C1W5N87,SES00144301,2024-02-06 06:03:25,ORD_SYN_00001675,1,79.95,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001128,CLK_SYN_00008468,AFF006,MER0076,CAMP0036,CUST004409,B09PQR901,SES00440901,2024-02-06 08:17:50,ORD_SYN_00001128,1,349.99,0.02,7.0,Cancelled,Returned
CONV_SYN_00001880,CLK_SYN_00005923,AFF002,MER0055,CAMP0042,CUST004420,B07VWX234,SES00442001,2024-02-06 08:19:54,ORD_SYN_00001880,1,29.99,0.04,1.2,Delivered,Returned
CONV_SYN_00000266,CLK_SYN_00000743,AFF018,MER0004,CAMP0015,CUST001655,B07DEF456,SES00165502,2024-02-06 08:44:43,ORD_SYN_00000266,1,299.0,0.025,7.48,Delivered,Not Returned
CONV_SYN_00001409,CLK_SYN_00009594,AFF007,MER0018,CAMP0027,CUST003445,B08STU234,SES00344502,2024-02-06 10:34:27,ORD_SYN_00001409,1,128.0,0.03,3.84,Delivered,Not Returned
CONV_SYN_00001944,CLK_SYN_00000522,AFF011,MER0082,CAMP0020,CUST002198,B08ABC123,SES00219803,2024-02-06 11:30:32,ORD_SYN_00001944,2,4990.0,0.015,74.85,Delivered,Not Returned
CONV_SYN_00001377,CLK_SYN_00005129,AFF006,MER0059,CAMP0023,CUST000352,B09DEF123,SES00035201,2024-02-06 15:48:09,ORD_SYN_00001377,1,1199.0,0.015,17.98,Delivered,Returned
CONV_SYN_00001062,CLK_SYN_00000427,AFF010,MER0069,CAMP0004,CUST002686,B07GHI789,SES00268601,2024-02-06 18:37:33,ORD_SYN_00001062,1,179.0,0.02,3.58,Delivered,Returned
CONV_SYN_00001748,CLK_SYN_00000743,AFF018,MER0004,CAMP0015,CUST001655,B07DEF456,SES00165502,2024-02-06 18:48:55,ORD_SYN_00001748,2,598.0,0.025,14.95,Cancelled,Returned
CONV_SYN_00001412,CLK_SYN_00002256,AFF019,MER0052,CAMP0030,CUST003427,B09GHI789,SES00342701,2024-02-06 19:25:00,ORD_SYN_00001412,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00001552,CLK_SYN_00001595,AFF013,MER0078,CAMP0017,CUST000173,B09PQR345,SES00017302,2024-02-06 19:58:34,ORD_SYN_00001552,1,89.99,0.03,2.7,Cancelled,Not Returned
CONV_SYN_00001523,CLK_SYN_00000168,AFF009,MER0020,CAMP0026,CUST000748,B07MNO789,SES00074801,2024-02-06 21:44:15,ORD_SYN_00001523,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00001751,CLK_SYN_00004607,AFF004,MER0084,CAMP0050,CUST004738,B09JKL789,SES00473803,2024-02-07 02:42:22,ORD_SYN_00001751,2,1399.9,0.025,35.0,Delivered,Not Returned
CONV_SYN_00001530,CLK_SYN_00008823,AFF011,MER0083,CAMP0028,CUST003780,B07VWX234,SES00378001,2024-02-07 04:11:32,ORD_SYN_00001530,1,29.99,0.04,1.2,Cancelled,Not Returned
CONV_SYN_00000663,CLK_SYN_00008291,AFF019,MER0053,CAMP0044,CUST000293,B08BCD234,SES00029302,2024-02-07 10:27:41,ORD_SYN_00000663,1,497.99,0.02,9.96,Delivered,Not Returned
CONV_SYN_00000999,CLK_SYN_00003381,AFF008,MER0047,CAMP0037,CUST001220,B07HGJKL12,SES00122002,2024-02-07 11:31:55,ORD_SYN_00000999,1,249.0,0.02,4.98,Delivered,Not Returned
CONV_SYN_00001543,CLK_SYN_00003381,AFF008,MER0047,CAMP0037,CUST001220,B07HGJKL12,SES00122002,2024-02-07 14:35:31,ORD_SYN_00001543,1,249.0,0.02,4.98,Cancelled,Returned
CONV_SYN_00001829,CLK_SYN_00003575,AFF001,MER0054,CAMP0015,CUST003663,B07VWX901,SES00366302,2024-02-07 15:01:25,ORD_SYN_00001829,2,199.98,0.025,5.0,Delivered,Not Returned
CONV_SYN_00001801,CLK_SYN_00002390,AFF001,MER0077,CAMP0049,CUST004862,B09VWX234,SES00486202,2024-02-07 17:08:35,ORD_SYN_00001801,1,599.0,0.02,11.98,Delivered,Not Returned
CONV_SYN_00001078,CLK_SYN_00003201,AFF002,MER0005,CAMP0023,CUST004566,B08ABC567,SES00456602,2024-02-07 17:34:53,ORD_SYN_00001078,1,59.99,0.03,1.8,Delivered,Returned
CONV_SYN_00000067,CLK_SYN_00009515,AFF012,MER0043,CAMP0038,CUST001123,B07EFG567,SES00112303,2024-02-07 20:46:35,ORD_SYN_00000067,1,449.95,0.025,11.25,Delivered,Not Returned
CONV_SYN_00000114,CLK_SYN_00008280,AFF002,MER0087,CAMP0010,CUST003170,B09PQR012,SES00317002,2024-02-08 07:18:02,ORD_SYN_00000114,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00000316,CLK_SYN_00007031,AFF007,MER0044,CAMP0030,CUST001440,B09JKL789,SES00144001,2024-02-08 14:08:48,ORD_SYN_00000316,1,699.95,0.025,17.5,Delivered,Not Returned
CONV_SYN_00001756,CLK_SYN_00006364,AFF003,MER0057,CAMP0011,CUST001283,B08EFG456,SES00128302,2024-02-08 17:01:53,ORD_SYN_00001756,1,39.95,0.04,1.6,Delivered,Not Returned
CONV_SYN_00000283,CLK_SYN_00001146,AFF008,MER0073,CAMP0002,CUST002265,B09YZA234,SES00226501,2024-02-08 18:42:33,ORD_SYN_00000283,1,199.99,0.02,4.0,Delivered,Returned
CONV_SYN_00000059,CLK_SYN_00003898,AFF002,MER0068,CAMP0026,CUST002272,B09GHI123,SES00227202,2024-02-08 19:23:01,ORD_SYN_00000059,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00001549,CLK_SYN_00000645,AFF003,MER0064,CAMP0032,CUST000391,B07PQR345,SES00039102,2024-02-08 20:37:55,ORD_SYN_00001549,1,399.0,0.02,7.98,Cancelled,Returned
CONV_SYN_00000070,CLK_SYN_00009319,AFF005,MER0041,CAMP0050,CUST004890,B07DEF890,SES00489002,2024-02-08 20:49:46,ORD_SYN_00000070,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001484,CLK_SYN_00005118,AFF012,MER0006,CAMP0015,CUST000149,B07DEF890,SES00014901,2024-02-09 08:00:48,ORD_SYN_00001484,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000935,CLK_SYN_00008310,AFF008,MER0085,CAMP0023,CUST004476,B08JKL456,SES00447602,2024-02-09 08:01:14,ORD_SYN_00000935,1,99.99,0.04,4.0,Cancelled,Not Returned
CONV_SYN_00001470,CLK_SYN_00008341,AFF015,MER0072,CAMP0026,CUST002335,B08JKL012,SES00233502,2024-02-09 09:28:46,ORD_SYN_00001470,1,219.0,0.02,4.38,Cancelled,Not Returned
CONV_SYN_00000466,CLK_SYN_00008747,AFF010,MER0092,CAMP0049,CUST003753,B08YZA567,SES00375303,2024-02-09 14:36:59,ORD_SYN_00000466,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00000141,CLK_SYN_00000385,AFF012,MER0041,CAMP0043,CUST000397,B09YZA890,SES00039701,2024-02-09 17:00:13,ORD_SYN_00000141,1,98.0,0.03,2.94,Cancelled,Returned
CONV_SYN_00000859,CLK_SYN_00009064,AFF011,MER0024,CAMP0039,CUST001410,B08C1W5N87,SES00141001,2024-02-09 21:09:28,ORD_SYN_00000859,2,159.9,0.03,4.8,Delivered,Returned
CONV_SYN_00000536,CLK_SYN_00002715,AFF002,MER0080,CAMP0039,CUST004773,B07BCD890,SES00477302,2024-02-09 21:17:27,ORD_SYN_00000536,1,799.99,0.02,16.0,Cancelled,Not Returned
CONV_SYN_00001923,CLK_SYN_00003279,AFF002,MER0053,CAMP0027,CUST000831,B09GHI123,SES00083101,2024-02-10 09:50:49,ORD_SYN_00001923,2,359.98,0.025,9.0,Delivered,Not Returned
CONV_SYN_00001515,CLK_SYN_00005367,AFF001,MER0073,CAMP0033,CUST003174,B08ABC123,SES00317401,2024-02-10 16:01:14,ORD_SYN_00001515,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00000306,CLK_SYN_00001604,AFF012,MER0026,CAMP0018,CUST003760,B09GHI123,SES00376001,2024-02-10 16:26:51,ORD_SYN_00000306,1,179.99,0.025,4.5,Delivered,Returned
CONV_SYN_00000409,CLK_SYN_00004323,AFF017,MER0004,CAMP0028,CUST002590,B07DEF123,SES00259001,2024-02-10 18:59:10,ORD_SYN_00000409,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000820,CLK_SYN_00002715,AFF002,MER0080,CAMP0039,CUST004773,B07BCD890,SES00477302,2024-02-10 23:31:51,ORD_SYN_00000820,1,799.99,0.02,16.0,Delivered,Returned
CONV_SYN_00000705,CLK_SYN_00003417,AFF008,MER0082,CAMP0005,CUST004097,B08STU345,SES00409701,2024-02-11 02:21:19,ORD_SYN_00000705,2,699.98,0.025,17.5,Delivered,Not Returned
CONV_SYN_00001964,CLK_SYN_00006492,AFF010,MER0016,CAMP0005,CUST002744,B09HIJ890,SES00274403,2024-02-11 04:01:45,ORD_SYN_00001964,1,299.99,0.025,7.5,Cancelled,Not Returned
CONV_SYN_00000304,CLK_SYN_00001174,AFF015,MER0021,CAMP0008,CUST000148,B09JKL789,SES00014803,2024-02-11 11:55:07,ORD_SYN_00000304,1,699.95,0.025,17.5,Delivered,Not Returned
CONV_SYN_00001950,CLK_SYN_00003039,AFF005,MER0003,CAMP0015,CUST001207,B08EFG456,SES00120702,2024-02-11 22:05:55,ORD_SYN_00001950,2,79.9,0.04,3.2,Cancelled,Not Returned
CONV_SYN_00000496,CLK_SYN_00009656,AFF006,MER0089,CAMP0035,CUST004582,B07VWX678,SES00458201,2024-02-12 04:32:16,ORD_SYN_00000496,1,329.0,0.02,6.58,Delivered,Not Returned
CONV_SYN_00000968,CLK_SYN_00006441,AFF017,MER0050,CAMP0041,CUST004013,B08ABC890,SES00401303,2024-02-12 19:34:41,ORD_SYN_00000968,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00000368,CLK_SYN_00003547,AFF015,MER0014,CAMP0048,CUST000008,B08ABC123,SES00000801,2024-02-13 04:01:26,ORD_SYN_00000368,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00001466,CLK_SYN_00001286,AFF011,MER0052,CAMP0040,CUST002445,B09DEF123,SES00244502,2024-02-13 06:23:29,ORD_SYN_00001466,3,3597.0,0.015,53.95,Delivered,Not Returned
CONV_SYN_00001344,CLK_SYN_00003554,AFF002,MER0012,CAMP0050,CUST002309,B08JKL345,SES00230902,2024-02-13 16:14:59,ORD_SYN_00001344,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000404,CLK_SYN_00002483,AFF012,MER0008,CAMP0002,CUST002370,B09MNOP345,SES00237001,2024-02-13 17:51:32,ORD_SYN_00000404,2,159.98,0.03,4.8,Delivered,Returned
CONV_SYN_00001858,CLK_SYN_00001676,AFF015,MER0019,CAMP0031,CUST004383,B07TUVW901,SES00438302,2024-02-14 02:56:59,ORD_SYN_00001858,1,149.95,0.025,3.75,Delivered,Not Returned
CONV_SYN_00000248,CLK_SYN_00008548,AFF010,MER0036,CAMP0020,CUST003554,B07GHI456,SES00355402,2024-02-14 04:23:26,ORD_SYN_00000248,2,299.98,0.035,10.5,Cancelled,Returned
CONV_SYN_00000319,CLK_SYN_00002812,AFF012,MER0015,CAMP0023,CUST004130,B07DEF123,SES00413002,2024-02-14 13:43:16,ORD_SYN_00000319,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00000018,CLK_SYN_00002812,AFF012,MER0015,CAMP0023,CUST004130,B07DEF123,SES00413002,2024-02-14 22:10:16,ORD_SYN_00000018,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000535,CLK_SYN_00003717,AFF012,MER0064,CAMP0014,CUST004017,B07HGJKL12,SES00401701,2024-02-15 09:55:31,ORD_SYN_00000535,1,249.0,0.02,4.98,Delivered,Not Returned
CONV_SYN_00000956,CLK_SYN_00001545,AFF006,MER0048,CAMP0016,CUST000407,B08STU901,SES00040701,2024-02-15 10:41:57,ORD_SYN_00000956,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00001767,CLK_SYN_00004596,AFF003,MER0088,CAMP0021,CUST001726,B09YZA234,SES00172601,2024-02-15 22:00:05,ORD_SYN_00001767,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00000558,CLK_SYN_00002758,AFF006,MER0056,CAMP0044,CUST001226,B07EFG567,SES00122601,2024-02-16 01:26:38,ORD_SYN_00000558,1,449.95,0.025,11.25,Delivered,Not Returned
CONV_SYN_00001940,CLK_SYN_00000102,AFF001,MER0040,CAMP0027,CUST000698,B07MNO345,SES00069801,2024-02-16 01:35:18,ORD_SYN_00001940,1,59.99,0.04,2.4,Delivered,Not Returned
CONV_SYN_00000598,CLK_SYN_00003465,AFF019,MER0037,CAMP0044,CUST000834,B08JKL789,SES00083403,2024-02-16 05:24:59,ORD_SYN_00000598,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001794,CLK_SYN_00006637,AFF001,MER0041,CAMP0038,CUST004381,B07MNO345,SES00438102,2024-02-16 06:51:36,ORD_SYN_00001794,1,59.99,0.04,2.4,Delivered,Not Returned
CONV_SYN_00000614,CLK_SYN_00008610,AFF016,MER0052,CAMP0033,CUST003352,B08STU901,SES00335202,2024-02-16 11:10:47,ORD_SYN_00000614,2,759.98,0.025,19.0,Delivered,Not Returned
CONV_SYN_00001236,CLK_SYN_00004786,AFF009,MER0004,CAMP0001,CUST000164,B08STU345,SES00016403,2024-02-16 12:23:00,ORD_SYN_00001236,1,349.99,0.025,8.75,Delivered,Returned
CONV_SYN_00000714,CLK_SYN_00001758,AFF001,MER0019,CAMP0016,CUST000190,B08ABC890,SES00019001,2024-02-16 19:47:43,ORD_SYN_00000714,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00001761,CLK_SYN_00009855,AFF004,MER0070,CAMP0025,CUST001097,B08ABC890,SES00109701,2024-02-16 19:52:12,ORD_SYN_00001761,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00001963,CLK_SYN_00006978,AFF018,MER0085,CAMP0021,CUST000037,B09YZA567,SES00003702,2024-02-16 19:59:55,ORD_SYN_00001963,1,49.99,0.03,1.5,Delivered,Not Returned
CONV_SYN_00001052,CLK_SYN_00008559,AFF007,MER0062,CAMP0009,CUST003060,B09YZA567,SES00306001,2024-02-16 21:31:06,ORD_SYN_00001052,1,49.99,0.03,1.5,Cancelled,Returned
CONV_SYN_00001403,CLK_SYN_00007907,AFF010,MER0066,CAMP0036,CUST001738,B08STU901,SES00173803,2024-02-16 22:31:57,ORD_SYN_00001403,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00000276,CLK_SYN_00007907,AFF010,MER0066,CAMP0036,CUST001738,B08STU901,SES00173803,2024-02-17 13:51:09,ORD_SYN_00000276,1,379.99,0.025,9.5,Cancelled,Not Returned
CONV_SYN_00001913,CLK_SYN_00006157,AFF019,MER0054,CAMP0039,CUST001872,B09YZA901,SES00187201,2024-02-17 19:52:13,ORD_SYN_00001913,1,199.99,0.03,6.0,Delivered,Returned
